id,id
10170,17448
10170,17985
10170,18555
10170,18799
10170,20431
10170,22538
10170,22565
10170,24790
10171,1567
10171,2242
10171,3521
10171,4309
10171,8357
10171,9022
10171,10526
10171,13252
10171,14795
10171,15951
10171,17616
10171,21051
10173,13918
10174,18475
10174,22841
10175,628
10175,3831
10175,5693
10175,7631
10175,8697
10175,14752
10175,20133
10177,5354
10179,21429
10180,7522
10183,1189
10183,5798
10183,11615
10183,13928
10183,16049
10183,18570
10184,6709
10184,12344
10184,14021
10184,14384
10184,14752
10185,1399
10185,9670
10185,11929
10185,12819
10185,14250
10185,15534
10185,17639
10185,18296
10186,17693
10186,18991
10187,16195
10187,22952
10188,2298
10188,7396
10188,11466
10188,14260
10188,17481
10188,18132
10188,19812
10188,20550
10188,21175
10189,6341
10189,9723
10191,6014
10191,6561
10191,9656
10191,12911
10191,16258
10191,16802
10191,20775
10192,22760
10193,7418
10193,9670
10193,11969
10193,21942
10194,10655
10194,16703
10195,7351
10195,19082
10195,21981
10197,15862
10199,275
10199,1104
10199,6706
10199,7335
10199,11410
10199,11719
10199,14160
10199,19542
10199,23305
10201,8004
10201,14368
10201,20464
10201,23381
10203,13488
10204,2680
10204,5798
10204,6494
10204,23206
10204,23667
10206,19530
10206,19729
10206,20474
10207,14374
10207,22656
10208,14279
10208,18985
10209,13070
10209,16864
10209,23909
10210,3733
10211,55
10211,7979
10211,12821
10211,16733
10211,19378
10212,20758
10213,2133
10213,5700
10213,5789
10213,9729
10213,11772
10213,12740
10213,16620
10213,17087
10213,19975
10213,21199
10213,23943
10215,10085
10215,14097
10215,15853
10215,19749
10215,21175
10215,23206
10215,23705
10216,2668
10216,19038
10216,22687
10217,508
10217,1997
10217,2680
10217,9425
10217,10244
10217,11574
10217,12592
10217,15340
10217,16869
10217,17735
10218,7062
10220,8517
10220,25495
10221,1183
10221,7583
10221,8371
10221,12248
10221,16487
10222,6582
10222,8712
10222,10552
10222,19514
10223,24350
10224,3544
10224,4243
10226,14097
10226,20431
10226,22599
10226,24387
10229,6706
10229,18889
10230,764
10230,3655
10230,9049
10230,9942
10230,15783
10230,17831
10230,17838
10230,18735
10230,20545
10230,22385
10231,12518
10232,14174
10232,18347
10235,3449
10239,7744
10239,10457
10239,11286
10239,11548
10239,16922
10239,19694
10239,24907
10240,13579
10241,22975
10241,25019
10242,10242
10242,14986
10244,1104
10244,2680
10244,3850
10244,10085
10244,11823
10244,14807
10244,22599
10246,7136
10247,3931
10247,8923
10247,12063
10247,24755
10248,7052
10249,2017
10249,8816
10249,10115
10249,11564
10249,15328
10252,11350
10252,13063
10252,13999
10253,4717
10253,8004
10253,19567
10253,22328
10255,101
10255,24570
10255,25408
10256,9825
10256,11558
10256,15261
10256,15776
10256,20246
10256,22955
10257,2429
10257,2645
10257,5002
10257,6198
10257,10688
10257,17356
10257,20364
10257,21051
10257,25288
10258,6154
10258,6957
10258,14212
10258,19376
10258,25278
10259,19541
10260,6114
10261,18467
10262,244
10262,5665
10262,6916
10262,7236
10262,11772
10262,15580
10262,16141
10262,16510
10262,19367
10262,21054
10262,23964
10262,24501
10264,644
10264,3970
10264,7251
10264,24840
10265,1158
10265,5021
10265,5681
10265,6509
10265,6968
10265,11030
10265,19759
10265,22692
10266,20990
10266,21182
10266,22245
10267,6510
10267,7308
10267,18016
10267,22301
10267,24807
10269,15398
10270,1045
10270,10123
10270,11566
10270,14064
10270,14893
10270,14971
10270,21818
10270,23829
10271,16325
10271,23543
10272,178
10272,11796
10272,12532
10272,20427
10272,21082
10272,22573
10272,23797
10273,20606
10274,6190
10275,7147
10276,7361
10277,11971
10277,12782
10277,19985
10280,14306
10283,1471
10284,4382
10284,8277
10284,8287
10284,10373
10284,13097
10284,13974
10284,14849
10284,15981
10284,23788
10284,24248
10286,4484
10286,5522
10286,22226
10287,20588
10289,2057
10289,20656
10290,14752
10293,5798
10295,4227
10295,4970
10295,8287
10295,15561
10295,16365
10298,24822
10299,7726
10299,15172
10301,5441
10301,6576
10301,15552
10301,20111
10301,25265
10303,7335
10303,23860
10303,24288
10304,9444
10304,20058
10304,22242
10304,22376
10305,1109
10305,2429
10305,4309
10305,5690
10305,6489
10305,7222
10305,7840
10305,13817
10305,17616
10306,810
10306,14716
10307,1688
10307,5586
10307,6582
10307,10552
10307,12550
10307,14773
10307,15227
10307,17664
10307,20637
10307,20741
10307,21337
10307,22840
10308,7786
10308,12575
10309,2446
10309,11807
10309,24796
10310,3017
10310,5415
10310,6700
10310,7793
10310,24823
10312,1252
10312,7378
10312,13190
10312,13971
10312,19485
10312,22052
10312,23533
10315,3222
10315,10863
10315,13112
10315,16104
10315,20748
10315,22712
10316,3203
10316,3494
10316,3740
10316,7832
10316,14540
10316,15831
10316,19361
10316,21918
10316,22220
10317,13495
10318,4509
10318,7349
10318,8517
10318,11466
10318,14097
10318,16378
10318,16581
10318,20431
10318,21533
10318,22216
10318,25477
10319,2023
10320,185
10320,1828
10320,6277
10320,13364
10321,13045
10322,18152
10323,3005
10323,3487
10323,3626
10323,5488
10323,8410
10323,9949
10323,12399
10323,13931
10323,14894
10323,15683
10323,17124
10329,312
10330,10863
10330,14299
10330,15607
10331,2829
10331,3683
10331,7801
10331,13112
10331,17749
10331,18757
10331,21420
10332,4690
10332,15134
10332,21182
10332,21707
10332,23202
10335,22684
10336,181
10336,3065
10336,4685
10336,18219
10337,17284
10339,22573
10339,23447
10340,16193
10340,24751
10341,10607
10341,10927
10341,14232
10341,15949
10341,16175
10343,8398
10343,17283
10343,23620
10345,1095
10345,9682
10345,9773
10345,11001
10345,13492
10345,14814
10345,18554
10345,19073
10346,22915
10348,6054
10349,15
10349,1279
10349,9141
10349,12841
10349,15614
10349,18060
10349,19417
10349,22360
10349,24142
10351,21895
10352,16013
10352,23736
10355,22695
10357,15491
10357,18235
10357,20151
10358,3486
10358,9882
10358,13096
10358,15654
10358,20589
10358,21738
10358,22377
10360,9212
10362,22066
10362,24194
10363,3550
10363,4683
10363,6903
10363,9900
10363,12164
10363,13676
10363,15167
10363,18364
10363,23996
10365,869
10365,916
10365,985
10365,3064
10365,3359
10365,4600
10365,4759
10365,5529
10365,5803
10365,6283
10365,7119
10365,9882
10365,9894
10365,13096
10365,17554
10365,17730
10365,20075
10365,20589
10365,20989
10365,21175
10365,21738
10365,22682
10365,23210
10365,23339
10365,23646
10366,11390
10366,17349
10367,2813
10367,5690
10367,7222
10367,14778
10367,16807
10367,18895
10367,19760
10367,20451
10368,9866
10368,14244
10368,19488
10372,4683
10372,8570
10372,13676
10372,13875
10372,14715
10372,18364
10372,22348
10372,23996
10373,7730
10373,13497
10373,14817
10374,1338
10374,2248
10374,7771
10374,8736
10374,11868
10374,12787
10374,17300
10374,22655
10375,6666
10375,17074
10375,21846
10376,2661
10376,3130
10376,5568
10376,7721
10376,9218
10376,12918
10376,13593
10376,15318
10376,17513
10376,18548
10376,19743
10378,1957
10378,2990
10378,7468
10378,23729
10381,4350
10381,9063
10381,11260
10381,15889
10381,22219
10382,1281
10382,5028
10382,6576
10382,7078
10382,10648
10384,22405
10386,23463
10389,1354
10389,1957
10389,8177
10389,13037
10389,15685
10389,16670
10389,18946
10389,21411
10389,24014
10390,1067
10390,4799
10390,5843
10390,13884
10390,18345
10390,20006
10390,20347
10390,23667
10391,2252
10391,5293
10391,7686
10391,9290
10391,10410
10391,11780
10391,15325
10391,15760
10391,19025
10391,20637
10391,21607
10391,24929
10392,14258
10394,23664
10394,25047
10395,3521
10395,6198
10395,6892
10395,8691
10395,9022
10395,13252
10395,15926
10395,24790
10397,6067
10397,21051
10398,19822
10398,19957
10401,36
10402,3873
10402,4567
10402,6331
10402,13118
10402,13155
10402,23736
10403,2038
10404,4038
10404,6407
10404,9025
10404,10965
10404,11828
10404,12089
10404,17934
10404,19245
10404,19812
10404,21175
10405,1896
10405,9975
10405,25265
10407,3887
10407,9041
10408,1964
10408,2638
10408,10496
10408,22311
10409,19038
10410,1519
10410,15402
10410,15711
10410,17142
10410,23557
10410,24929
10414,15797
10414,25470
10415,4411
10415,5494
10415,14731
10415,17075
10415,24014
10416,4363
10416,11541
10416,12542
10416,16104
10416,17657
10416,21846
10417,102
10418,13565
10419,3949
10421,21954
10422,15222
10422,25458
10423,1233
10423,2680
10423,6494
10423,10033
10423,10085
10423,23206
10424,1147
10424,7828
10424,20609
10425,5232
10425,9403
10425,11654
10425,12633
10425,14893
10425,15915
10426,2760
10426,3610
10426,4976
10426,4999
10426,5530
10426,10238
10426,12694
10426,15133
10426,17087
10426,20619
10426,22310
10428,4993
10428,10727
10430,1412
10430,3521
10430,5528
10430,5819
10430,6198
10430,9022
10430,9243
10430,12325
10430,13252
10430,20359
10430,21051
10430,23149
10431,7646
10433,8123
10434,22418
10434,25474
10435,5123
10435,14019
10435,18652
10435,19873
10437,7706
10437,14739
10437,17968
10437,19232
10437,20597
10437,23301
10440,5851
10440,7931
10440,11340
10440,24096
10441,6582
10441,9251
10441,21818
10442,396
10442,1541
10442,2157
10442,2351
10442,3681
10442,6757
10442,7818
10442,12177
10442,16847
10442,18636
10442,20902
10443,12212
10443,13966
10445,4522
10445,7148
10445,9018
10445,11204
10445,11709
10445,16375
10445,19530
10446,2829
10446,3222
10446,4309
10446,4546
10446,8286
10446,13112
10446,13535
10446,14304
10446,16104
10446,17749
10446,19622
10446,20154
10446,20637
10447,3689
10447,9969
10447,14170
10447,17380
10447,17562
10447,20100
10449,22201
10450,1850
10450,4298
10450,4570
10450,7147
10450,9451
10450,12493
10450,15284
10450,17134
10451,4865
10453,1957
10453,3321
10453,7565
10453,9776
10453,10378
10453,20692
10455,1814
10455,15288
10455,21202
10457,5027
10457,15615
10457,24148
10458,2163
10458,10085
10459,8987
10459,10525
10459,11163
10459,18022
10459,21739
10460,181
10460,3839
10460,4999
10460,5967
10460,13414
10460,18665
10461,3221
10461,6892
10461,7727
10461,9022
10461,11922
10461,13252
10461,23361
10461,24790
10462,24015
10463,15018
10464,17179
10465,11141
10465,22931
10466,713
10466,4280
10466,5601
10466,5725
10466,8279
10466,10796
10466,11146
10466,14915
10466,15678
10466,16500
10466,18469
10466,18910
10466,21596
10467,2580
10467,5658
10467,8836
10467,9656
10467,13096
10467,17237
10467,17730
10467,20075
10468,11431
10469,8413
10469,8691
10469,9248
10469,22538
10469,24790
10471,16856
10473,7171
10473,10828
10477,6376
10478,11490
10478,15902
10478,21029
10478,22110
10479,18991
10480,8889
10482,24106
10483,8564
10483,11552
10483,11564
10483,12369
10483,13578
10483,13905
10483,17497
10483,19114
10483,20431
10483,23629
10483,24491
10483,24790
10484,18654
10484,22955
10484,23670
10485,10731
10486,9337
10486,21850
10486,22311
10487,14605
10487,18603
10487,22486
10487,24836
10492,24367
10493,10846
10493,13296
10493,21300
10493,25551
10495,15
10495,18060
10495,23504
10496,1095
10496,2638
10496,4949
10496,14773
10496,19985
10496,22074
10496,25434
10497,757
10497,4197
10497,4799
10497,8564
10497,10120
10497,18302
10497,19114
10497,20347
10497,20431
10497,24790
10497,25265
10498,5584
10498,13974
10498,19122
10499,2552
10499,3735
10499,10187
10499,16195
10499,17078
10502,7136
10502,22534
10503,236
10503,5194
10503,5665
10503,13851
10503,14675
10503,16141
10503,19192
10504,6808
10505,1731
10505,4425
10505,5232
10505,8601
10505,10446
10505,10824
10505,11654
10505,15487
10505,17749
10505,20637
10505,21846
10505,24860
10506,2643
10506,13660
10506,15750
10506,23153
10506,25189
10508,18991
10508,25280
10510,5587
10510,14092
10510,19480
10511,468
10511,966
10511,8078
10511,17437
10511,20762
10511,21140
10511,23667
10512,6580
10512,10157
10512,13292
10512,14871
10512,15321
10512,19029
10512,20281
10512,20422
10513,5917
10513,7182
10513,13317
10513,15569
10513,17366
10513,18433
10513,20818
10513,22818
10514,14970
10515,850
10516,497
10516,3874
10516,7374
10516,9722
10516,25201
10517,13519
10518,5543
10519,1172
10519,1304
10519,6331
10519,6404
10519,11450
10519,14912
10519,24351
10520,11389
10520,12850
10520,22155
10521,7775
10521,15268
10521,20515
10521,25122
10522,4568
10522,15561
10522,16663
10522,21049
10523,862
10523,1620
10523,2003
10523,2987
10523,13628
10523,18690
10523,24745
10525,4154
10525,5136
10525,7560
10525,11163
10525,13050
10525,15650
10525,22005
10526,3402
10526,3521
10526,9022
10526,11066
10526,17616
10526,18235
10526,23361
10527,5277
10527,18219
10528,2838
10528,7710
10528,10487
10528,12385
10528,14605
10528,17707
10528,18616
10528,21846
10529,15839
10529,25117
10531,3955
10531,12878
10531,14355
10532,7649
10532,12252
10534,4875
10534,21633
10538,1541
10538,1850
10538,1918
10538,3560
10538,4908
10538,6110
10538,8116
10538,8757
10538,13717
10538,16089
10538,21036
10538,23801
10538,24501
10539,494
10539,601
10539,4970
10539,8287
10539,21749
10539,23788
10539,23981
10539,25345
10540,4933
10540,16267
10540,18056
10540,22601
10540,22972
10540,23105
10541,468
10541,3384
10541,5247
10541,8636
10541,10927
10541,14272
10541,14646
10541,15816
10541,20268
10541,21458
10541,22655
10541,25551
10545,88
10545,5819
10545,8163
10545,13199
10545,23149
10545,25375
10546,4914
10547,3260
10547,7310
10547,13037
10547,16791
10547,22175
10547,23838
10547,24664
10548,8728
10548,11654
10548,12484
10548,16143
10548,17532
10550,8619
10550,24747
10552,6582
10552,12430
10552,13045
10552,15875
10552,21337
10552,21737
10553,4631
10553,4993
10553,6109
10553,17670
10553,19571
10553,21834
10553,22931
10555,11132
10555,22376
10558,5284
10559,10559
10560,370
10560,6236
10560,18235
10560,18440
10561,4154
10561,6404
10561,11874
10561,22694
10562,738
10562,5538
10562,15328
10562,17715
10562,20489
10562,23529
10562,24487
10562,25001
10563,1183
10563,9496
10564,7726
10566,1743
10566,1850
10566,5322
10566,5768
10566,6721
10566,13717
10566,16486
10566,17187
10566,19367
10566,20945
10567,3261
10567,10050
10567,10572
10567,12814
10567,15607
10567,15711
10567,17324
10567,19042
10567,21202
10568,3336
10568,20597
10568,21025
10568,23499
10570,2476
10570,4772
10570,10642
10570,15263
10570,23841
10570,24883
10572,4954
10572,8669
10572,9710
10572,17378
10572,18578
10575,6416
10578,7379
10578,14099
10578,19506
10578,21841
10578,22037
10579,14003
10580,5803
10580,8123
10580,15532
10582,17324
10582,20854
10582,21926
10582,23361
10583,5728
10583,19264
10584,55
10584,850
10585,5252
10585,7345
10585,11480
10585,19671
10586,16400
10586,20141
10586,23804
10587,1335
10587,22418
10590,2026
10590,19514
10590,22975
10591,6463
10591,7725
10591,9972
10591,13838
10591,14850
10592,5147
10593,10159
10594,1850
10594,8516
10594,17794
10594,20945
10594,23977
10595,2167
10595,2638
10595,4949
10595,5180
10595,6222
10595,13112
10595,14304
10595,14916
10595,15800
10597,13283
10597,14300
10598,1281
10598,1800
10598,6576
10598,15904
10598,18602
10601,5834
10602,19264
10602,20709
10603,3336
10603,6627
10603,20721
10604,1326
10604,4380
10604,6916
10604,23878
10605,5930
10605,15250
10606,512
10606,4401
10606,6292
10606,8925
10606,9218
10606,12344
10606,15376
10606,18220
10606,21714
10607,3384
10607,4293
10607,5247
10607,5507
10607,5608
10607,5932
10607,6037
10607,8754
10607,9339
10607,10341
10607,12956
10607,14700
10607,16480
10607,20075
10607,21223
10607,21458
10607,22655
10607,22706
10608,3522
10608,7378
10608,13190
10608,15032
10608,18761
10608,22052
10610,1280
10611,55
10611,756
10611,12821
10611,17037
10611,23454
10613,139
10614,3693
10614,20170
10615,111
10615,4695
10615,5232
10615,6656
10615,11412
10615,11529
10615,11654
10615,12462
10615,12484
10615,15615
10615,19120
10615,21766
10616,12958
10616,13025
10616,15685
10617,839
10617,8923
10620,1095
10620,1102
10620,1813
10620,4113
10620,7801
10620,11317
10620,12638
10620,13112
10620,14304
10620,17749
10620,18752
10620,21846
10621,15943
10622,1678
10622,6289
10622,17749
10622,19059
10622,20848
10622,20990
10622,22753
10622,24065
10624,1506
10624,8038
10624,8836
10624,15805
10624,17123
10624,22046
10624,24433
10625,6536
10625,10603
10625,14130
10625,22662
10628,12277
10629,19261
10630,6242
10630,7348
10630,9425
10630,10085
10630,10762
10630,16869
10630,21175
10633,19569
10633,25446
10639,24320
10640,2267
10640,17324
10640,22240
10640,22712
10641,13417
10641,20854
10641,21926
10642,9594
10642,16648
10643,916
10643,2477
10643,5016
10643,5885
10643,6456
10643,6732
10643,8018
10643,8564
10643,9248
10643,14957
10643,15479
10643,15652
10643,20268
10643,20431
10643,20845
10643,22138
10643,23768
10643,24790
10644,3909
10644,6114
10644,7157
10644,7506
10644,9614
10644,10203
10644,10896
10644,16914
10644,20159
10645,11778
10645,24424
10646,11419
10646,18254
10646,22506
10648,7771
10648,8172
10648,11359
10648,14232
10648,19518
10650,5395
10651,20848
10652,3477
10654,882
10654,5465
10654,6190
10655,2561
10655,19000
10656,21266
10657,14077
10657,18001
10659,1506
10659,22046
10659,24433
10660,21280
10662,18073
10665,3419
10665,19101
10666,13193
10670,12978
10672,24767
10673,19059
10673,19585
10674,11049
10674,20554
10675,10546
10675,17720
10676,14861
10679,1412
10679,5528
10679,17830
10679,18540
10679,19348
10679,23149
10681,1743
10681,1850
10681,2222
10681,10594
10681,17187
10681,20945
10681,25284
10682,1427
10682,5354
10682,8078
10682,9171
10682,9549
10682,20422
10684,17364
10684,19161
10684,20102
10688,599
10688,2645
10688,8004
10688,8570
10688,13608
10688,17356
10688,18294
10688,20522
10688,20686
10688,21051
10688,22979
10690,2364
10690,18067
10690,18758
10691,1335
10691,11907
10691,15574
10692,23812
10693,13526
10693,25339
10694,23432
10695,3487
10695,6582
10695,8728
10695,9526
10695,9810
10695,9834
10695,12484
10695,18603
10695,21846
10695,21850
10695,23352
10699,15601
10700,394
10700,7411
10700,20509
10701,1957
10701,6119
10701,6169
10701,7310
10701,12369
10701,14469
10701,18071
10701,19282
10701,22601
10701,24288
10701,25076
10702,6831
10703,5264
10703,5584
10703,8269
10703,13347
10703,23463
10706,17616
10706,23564
10708,1209
10708,10587
10708,19637
10709,8297
10710,3694
10710,7272
10710,17555
10711,8657
10711,16533
10711,22809
10712,16908
10712,17968
10712,25062
10713,23305
10714,12658
10714,25434
10715,3168
10715,6353
10716,15501
10716,18781
10717,5680
10717,11571
10718,6972
10718,10876
10718,11264
10718,17047
10718,23667
10721,6554
10723,4865
10723,9760
10723,10451
10723,11564
10723,16400
10723,20077
10723,20268
10723,22538
10724,2642
10724,17917
10725,479
10725,3861
10725,7706
10725,8275
10725,9039
10725,11140
10725,12918
10725,14940
10725,17380
10725,17854
10725,19749
10725,20050
10725,20445
10726,2555
10726,6146
10726,7361
10726,13771
10726,21392
10727,2645
10727,4993
10727,14084
10728,3477
10728,5677
10728,10043
10728,19451
10729,15025
10729,18282
10729,23301
10731,8246
10731,11050
10731,19367
10731,19657
10735,2830
10735,4990
10735,10131
10735,11322
10735,14097
10735,22175
10735,23838
10735,25545
10736,534
10736,2298
10736,2675
10736,3475
10736,5914
10736,7349
10736,7396
10736,10188
10736,11709
10736,12142
10736,12495
10736,14260
10736,16999
10736,18132
10736,19889
10736,24690
10736,25481
10738,17557
10738,23543
10740,4327
10740,5513
10740,8449
10740,8846
10740,9158
10740,11771
10740,16199
10740,16359
10740,19589
10740,22743
10741,4817
10741,7845
10741,13441
10741,21547
10741,24786
10743,695
10747,7382
10747,8123
10748,842
10748,2477
10748,3064
10748,6349
10748,7764
10748,9243
10748,9248
10748,11519
10748,12325
10748,15328
10748,19114
10748,20431
10748,22350
10748,22538
10748,24790
10749,2720
10749,5681
10749,25556
10750,10043
10750,13084
10753,24316
10754,3244
10754,6458
10754,10062
10754,11254
10754,13215
10754,18001
10754,20364
10754,20522
10754,21051
10755,101
10755,14970
10755,21275
10755,22437
10755,23463
10755,24767
10756,8789
10757,17384
10757,20745
10758,5854
10758,11490
10758,13112
10758,14304
10758,15902
10758,17749
10759,12689
10759,15607
10759,19985
10761,12323
10761,12430
10762,9425
10762,14807
10762,18344
10765,5162
10765,5190
10765,11158
10765,12847
10765,24015
10766,1437
10766,4318
10766,12459
10766,17741
10766,23900
10767,9357
10767,23377
10768,11365
10768,11711
10769,3683
10769,20048
10769,21773
10770,3168
10770,8816
10770,9863
10770,11603
10770,14232
10770,17599
10770,17644
10770,19139
10770,20775
10770,22377
10771,22055
10773,494
10773,601
10773,874
10773,4970
10773,8287
10773,15561
10773,22416
10773,22848
10776,3869
10776,10159
10776,11128
10776,11654
10777,5741
10778,20510
10781,1950
10781,3605
10781,3824
10781,10050
10781,10970
10781,15325
10781,15711
10781,15760
10781,17580
10781,24929
10783,10330
10783,22432
10785,24016
10786,22602
10790,24562
10791,15093
10792,7726
10792,14486
10793,5078
10793,5680
10793,10231
10793,21647
10793,23354
10794,21657
10794,22174
10796,4063
10796,5834
10796,6514
10796,7816
10796,9331
10796,10796
10796,11146
10796,11752
10796,14346
10796,17480
10796,18424
10796,18561
10796,19257
10796,21906
10796,22777
10796,24295
10797,1939
10797,2864
10797,5233
10797,16746
10797,22730
10799,11121
10800,19682
10800,25012
10801,6678
10801,21533
10802,6737
10802,7123
10804,5281
10804,6158
10804,6732
10804,12374
10804,20352
10804,24790
10805,8736
10805,18546
10805,18742
10806,2017
10806,5274
10806,6178
10806,8816
10806,12315
10807,1536
10807,14084
10807,16094
10807,16214
10807,23361
10808,6098
10808,11453
10808,15650
10808,24111
10809,3654
10809,5885
10809,6732
10809,8018
10809,10226
10809,13624
10809,15652
10809,19114
10809,20431
10809,22456
10809,23768
10809,24387
10809,24790
10810,55
10810,756
10810,4558
10810,17541
10811,9425
10812,9670
10815,16826
10817,17035
10818,2016
10819,193
10819,710
10819,1047
10819,1170
10819,2092
10819,2384
10819,3016
10819,6331
10819,6582
10819,9988
10819,12253
10819,14504
10819,19052
10819,19309
10820,1506
10820,10624
10820,22046
10820,24433
10821,23320
10822,11994
10824,7477
10824,15139
10824,20718
10826,8385
10826,15833
10826,23841
10826,24015
10827,7319
10828,3608
10828,12419
10828,20439
10828,20858
10828,24725
10829,15422
10830,74
10830,370
10830,1045
10830,1964
10830,3059
10830,10560
10830,16179
10830,22120
10830,23318
10832,6048
10832,13468
10833,2169
10833,5930
10836,1073
10836,2267
10836,4563
10836,5013
10836,6114
10836,7943
10836,14378
10836,16257
10836,18689
10836,19686
10837,5401
10837,11311
10837,13630
10837,23261
10837,23977
10837,25451
10840,1008
10840,2181
10840,12813
10840,12935
10840,15025
10840,17145
10841,8502
10841,21110
10842,16757
10843,17935
10843,18561
10844,3869
10844,11128
10845,6222
10845,13112
10845,14304
10845,17749
10846,4692
10846,5658
10846,8693
10846,13279
10846,15654
10846,15673
10846,16175
10846,16366
10846,16802
10846,17730
10846,19518
10846,21604
10846,22055
10846,22377
10846,23271
10847,182
10847,6158
10847,14848
10847,22369
10848,24210
10850,2058
10850,6114
10850,8589
10850,16914
10850,17384
10850,18120
10851,14946
10852,7218
10852,23811
10853,13622
10853,13694
10853,15039
10854,5753
10855,2817
10855,11328
10855,23209
10856,5443
10856,10417
10856,23964
10856,24276
10859,7840
10859,8159
10859,16807
10859,20102
10859,22687
10860,17945
10861,4288
10861,6895
10861,7649
10861,10532
10861,11936
10861,17325
10861,18126
10861,19537
10861,20551
10861,21720
10862,11486
10862,12703
10862,13390
10862,17579
10862,18509
10862,21060
10862,21536
10862,22712
10863,5954
10863,10496
10863,14299
10863,18578
10863,22074
10866,9405
10867,3808
10867,7532
10867,12235
10867,20476
10868,400
10868,12550
10869,824
10869,1537
10869,1711
10869,9457
10869,13323
10869,13453
10869,14320
10869,21719
10870,857
10870,6846
10870,8300
10870,16618
10871,10733
10873,3612
10873,16627
10873,25495
10874,6868
10875,13703
10876,23667
10878,3044
10878,3297
10878,9865
10878,17313
10878,25198
10879,5252
10879,11480
10879,11650
10880,18053
10880,22866
10882,1896
10882,4509
10882,4604
10882,12746
10882,18302
10882,18921
10882,20400
10882,21775
10883,24194
10884,6732
10884,8816
10884,15479
10884,18280
10884,19114
10884,20431
10884,24731
10884,24790
10885,1326
10885,6781
10885,8757
10885,25505
10886,6700
10886,8611
10886,24823
10887,6414
10887,7706
10887,8530
10887,8801
10887,12388
10887,14587
10887,17329
10887,17439
10887,18118
10887,18176
10887,22326
10888,692
10888,1793
10888,5584
10888,8173
10888,11646
10888,13291
10888,17353
10889,1516
10890,983
10890,8197
10892,12277
10892,12814
10892,14732
10892,15561
10892,15683
10892,18242
10892,18781
10892,19279
10892,22390
10892,24929
10894,4521
10894,5929
10894,6597
10894,9391
10894,13526
10894,19518
10894,21472
10895,3734
10895,5232
10895,8601
10895,8977
10895,11654
10895,18353
10895,25275
10896,5308
10896,7816
10896,7840
10896,11652
10896,13488
10896,20159
10896,21536
10897,1189
10897,3970
10897,6538
10897,6999
10897,10183
10897,11886
10897,14053
10897,14475
10897,23040
10897,23667
10897,23734
10897,23841
10898,88
10898,5552
10898,8004
10898,10806
10898,11498
10898,12315
10898,13343
10898,13750
10898,15818
10898,18140
10898,20522
10898,23361
10898,23676
10898,24228
10900,9536
10900,10873
10900,11828
10900,11905
10900,16627
10900,22231
10901,2477
10901,6732
10901,10226
10901,15216
10901,20431
10901,22599
10901,23768
10901,24281
10901,24387
10901,24790
10901,25424
10902,11654
10902,19423
10910,16054
10911,23964
10915,22636
10917,22687
10918,7949
10918,12397
10918,24972
10919,5227
10919,5447
10920,15403
10922,128
10922,12507
10924,2754
10924,12752
10924,16112
10924,18138
10924,23727
10924,24820
10926,3784
10926,5013
10926,6114
10926,6416
10926,7949
10926,8736
10926,9023
10926,13136
10926,14626
10926,19153
10926,22240
10927,5247
10927,6037
10927,8636
10927,9158
10927,9656
10927,13267
10927,19518
10927,21175
10927,21223
10927,24713
10930,15866
10931,3064
10931,3132
10931,6892
10931,8936
10931,9248
10931,10389
10931,20845
10932,2355
10932,3737
10932,5658
10932,8794
10932,10062
10932,15654
10932,16175
10932,16530
10932,16802
10932,17730
10932,18001
10932,21333
10932,22055
10932,22377
10932,23361
10932,24729
10934,13800
10935,1010
10935,1734
10935,2680
10935,6957
10935,9425
10935,10085
10935,10093
10935,11823
10935,12369
10935,19668
10935,23549
10935,24508
10935,25495
10936,705
10936,18369
10936,22695
10937,16711
10938,6699
10938,6895
10938,7725
10938,8494
10938,10861
10938,20551
10938,23180
10939,12269
10942,367
10942,22542
10943,1816
10944,12964
10944,13512
10945,15223
10945,17917
10945,23418
10946,1541
10946,2472
10946,5665
10946,6123
10946,8757
10946,17650
10948,4194
10948,4520
10948,8215
10948,10861
10948,23928
10949,833
10949,20501
10950,19518
10953,23782
10954,1916
10954,2802
10954,6582
10954,7710
10954,8728
10954,10552
10954,11654
10954,22840
10955,24570
10955,24907
10955,25471
10957,512
10957,2629
10957,4503
10957,5116
10957,5507
10957,8275
10957,10036
10957,10900
10957,14812
10957,18547
10957,20445
10957,22772
10957,25224
10962,7188
10962,7611
10962,11030
10962,15398
10963,21109
10964,7771
10965,9025
10965,11828
10965,12207
10965,16947
10965,19812
10965,21175
10965,21296
10965,22298
10966,15038
10966,20281
10967,3150
10967,11854
10969,5719
10969,19760
10970,1950
10970,3125
10970,10410
10970,15711
10970,24929
10971,14431
10974,966
10974,3384
10974,7908
10974,8551
10974,9611
10974,10974
10974,15634
10974,15816
10974,20075
10974,20589
10974,21243
10974,21738
10974,25551
10975,2438
10975,3733
10975,15782
10976,15866
10976,16402
10977,1171
10977,1390
10977,19033
10977,23175
10978,3484
10978,10824
10979,20775
10979,23665
10980,23854
10982,5096
10982,13819
10983,208
10983,3525
10983,5317
10983,16727
10984,185
10985,21280
10989,22739
10990,23538
10993,2407
10993,4301
10993,5768
10993,7725
10993,13707
10993,13760
10993,16821
10993,17650
10995,1306
10995,14893
10996,9904
10996,13112
10996,14757
10996,19992
10996,20542
10996,20741
10997,8299
10997,8854
