id,title
9445,mining e commerce data the good the bad and the ugly
9446,transtrl an automatic need to translate string locator for software internationalization
9447,constructing verb semantic classes for french methods and evaluation
9448,techniques for efficient interactive configuration of distribution networks
9449,automatic text categorization by unsupervised learning
9450,mining images on semantics via statistical learning
9451,type based race detection for java
9452,an annotated bibliography on object orientation and deduction
9453,automatic array algorithm animation in c
9454,mauvedb supporting model based user views in database systems
9455,database application development as an object modeling activity
9456,eos expertise oriented search using social networks
9457,why batch and user evaluations do not give the same results
9458,beyond streams and graphs dynamic tensor analysis
9459,a logic program characterization of causal theories
9460,query optimizers time to rethink the contract
9461,a computational model of the cerebral cortex
9462,another look at the behaviors of novice programmers
9463,are morpho syntactic features more predictive for the resolution of noun phrase coordination ambiguity than lexico semantic similarity scores
9464,data mining techniques for optimizing inventories for electronic commerce
9465,algorithms for mining association rules for binary segmentations of huge categorical databases
9466,democratic approximation of lexicographic preference models
9467,generating french with a reversible unification grammar
9468,a data model for supporting on line analytical processing
9469,holistic twig joins optimal xml pattern matching
9470,systems programming in concurrent prolog
9471,query processing of streamed xml data
9472,the data management facilities of plain
9473,on the importance of points to analysis and other memory disambiguation methods for c programs
9474,simulation verification and automated composition of web services
9475,query portals dynamically generating portals for entity oriented web queries
9476,restful web services vs big web services making the right architectural decision
9477,the evolution of artificial social systems
9478,a constraint based probabilistic framework for name disambiguation
9479,catching the cheshire cat
9480,a multilingual usage consultation tool based on internet searching more than a search engine less than qa
9481,issues in reasoning about interaction networks in cells necessity of event ordering knowledge
9482,combination of local search strategies for rotating workforce scheduling problem
9483,hydro a heterogeneous distributed database system
9484,best first utility guided search
9485,non negative tensor factorization with applications to statistics and computer vision
9486,adaptive filters for continuous queries over distributed data streams
9487,interleaved semantic interpretation in environment based parsing
9488,refining grammars for parsing with hierarchical semantic knowledge
9489,using semantic rules to determine access control for web services
9490,sit in a real life spatio temporal information system
9491,shared memory programming for large scale machines
9492,using the balanced scorecard process to compute the value of software applications
9493,mars a system for publishing xml from mixed and redundant storage
9494,constraint based reasoning in deductive databases
9495,pharos a scalable distributed architecture for locating heterogeneous information sources
9496,a multi backend database system for performance gains capacity growth and hardware upgrade
9497,analyzing web text association to disambiguate abbreviation in queries
9498,ultra fast aliasing analysis using cla a million lines of c code in a second
9499,perturbation testing for computation errors
9500,multiagent planning with partially ordered temporal plans
9501,classification of software behaviors for failure detection a discriminative pattern mining approach
9502,the theory of probabilistic databases
9503,gambit an interactive database design tool for data structures integrity constraints and transactions
9504,word sense acquisition for multilingual text interpretation
9505,an integrated model for anaphora resolution
9506,a lemma driven automatic theorem prover for recursive function theory
9507,evaluating a breadth first cs 1 for scientists
9508,leveraging data about users in general in the learning of individual user models
9509,document normalization revisited
9510,extending consistent domains of numeric csp
9511,reasoning about temporal relations a maximal tractable subclass of allens interval algebra
9512,remindin semantic query routing in peer to peer networks based on social metaphors
9513,multilabel classification with meta level features
9514,mining multi faceted overviews of arbitrary topics in a text collection
9515,gtt a general transducer for teaching computational linguistics
9516,accelerated training of conditional random fields with stochastic gradient methods
9517,knowledge based support for the development of database centered applications
9518,nmf and plsi equivalence and a hybrid algorithm
9519,auditing compliance with a hippocratic database
9520,graph alignment for semi supervised semantic role labeling
9521,building patterned structures with robot swarms
9522,inducing word alignments with bilexical synchronous trees
9523,ensemble of missing data techniques to improve software prediction accuracy
9524,inferring image templates from classification decisions
9525,using integer sets for data parallel program analysis and optimization
9526,context sensitive information retrieval using implicit feedback
9527,automatic classification of office documents by coupling relational data bases and prolog expert systems
9528,sequential genetic search for ensemble feature selection
9529,on natural language processing and plan recognition
9530,adaptive goal recognition
9531,probabilistic document indexing from relevance feedback data
9532,localized representation and planning methods for parallel domains
9533,objects and views
9534,buzz based recommender system
9535,belief as defeasible knowledge
9536,the starburst long field manager
9537,webformulate a web based visual continual query system
9538,component based self adaptability in peer to peer architectures
9539,making variables abstract an equational theory for russell
9540,understanding repetition in natural language instructions   the semantics of extent
9541,pascals emulation of a prolog program
9542,formal concept analysis in software engineering
9543,gate a general architecture for text engineering
9544,an inheritance based technique for building simulation proofs incrementally
9545,learning models of macrobehavior in complex adaptive systems
9546,web mashup scripting language
9547,guanxi in the chinese web   a study of mutual linking
9548,the atomic manifesto a story in four quarks
9549,robust and efficient fuzzy match for online data cleaning
9550,title language model for information retrieval
9551,product query classification
9552,continuation passing closure passing style
9553,combating web spam with trustrank
9554,distributed multivariate regression based on influential observations
9555,can requirements be creative experiences with an enhanced air space management system
9556,heterogeneous source consensus learning via decision propagation and negotiation
9557,unification and transduction in computational phonology
9558,goldilocks a race and transaction aware java runtime
9559,understanding student performance on an algorithm simulation task implications for guided learning
9560,an assertion language for data structures
9561,how to represent opaque sentences in first order logic
9562,analysis of sigmods co authorship graph
9563,shangri la achieving high performance from compiled network applications while enabling ease of programming
9564,universal quantification in machine translation
9565,efficient join processing over uncertain data
9566,quasi linear types
9567,robust reinforcement learning
9568,context based spelling correction for japanese ocr
9569,compressing large boolean matrices using reordering techniques
9570,prioritized goal decomposition of markov decision processes toward a synthesis of classical and decision theoretic planning
9571,data engineering in software development environments
9572,using learned browsing behavior models to recommend relevant web pages
9573,a run time execution model for referential integrity maintenance
9574,fast and accurate text classification via multiple linear discriminant projections
9575,computer experiments with the reve term rewriting system generator
9576,a new admixture model for inference of population structure in light of both genetic admixing and allele mutations
9577,augmented experiment participatory design with multiagent simulation
9578,query by diagram a graphical environment for querying databases
9579,an indexing scheme for typed feature structures
9580,optimal constituent alignment with edge covers for semantic projection
9581,integration of data mining with database technology
9582,yale rapid prototyping for complex data mining tasks
9583,usability supporting architectural patterns
9584,the layered architecture of a system for reasoning about programs
9585,can we use the universal instance assumption without using nulls
9586,phoneme to text transcription system with an infinite vocabulary
9587,efficient query monitoring using adaptive multiple key hashing
9588,encoding lexicalized tree adjoining grammars with a nonmonotonic inheritance hierachy
9589,reverse nearest neighbor aggregates over data streams
9590,relational programming with crocopat
9591,automatic detection of rib contours in chest radiographs
9592,auc a statistically consistent and more discriminating measure than accuracy
9593,a simple formalization of actions using circumscription
9594,linear analysis and optimization of stream programs
9595,low load server crawler design and evaluation
9596,division by invariant integers using multiplication
9597,not yet another matcher
9598,researcher an experimental intelligent information system
9599,an empirical evaluation of fault proneness models
9600,microprocessor assisted tuple access decompression and assembly for statistical database systems
9601,vipas virtual link powered authority search in the web
9602,extending relational query optimization to dynamic schemas for information integration in multidatabases
9603,the webcluster project using clustering for mediating access to the world wide web
9604,answering top k queries using views
9605,galileo a tool built from mass market applications
9606,dynamat a dynamic view management system for data warehouses
9607,application of oodb and sgml techniques in text database an electronic dictionary system
9608,improved statistical machine translation using monolingually derived paraphrases
9609,qpatr and constraint threading
9610,loop local outlier probabilities
9611,random sampling from pseudo ranked b trees
9612,learning patterns in the dynamics of biological networks
9613,segmented and unsegmented dialogue act annotation with statistical dialogue models
9614,block based web search
9615,from programming to modeling our experience with a distributed software engineering course
9616,using homomorphisms to transfer options across continuous reinforcement learning domains
9617,atomic commitment for integrated database systems
9618,a syntactic framework for speech repairs and other disruptions
9619,knowledge transformation from word space to document space
9620,squint barely visible library support for cs1
9621,system support for the stanford hand eye system
9622,use of software engineering tools in japan
9623,organizing and searching the world wide web of facts    step two harnessing the wisdom of the crowds
9624,probabilistic latent query analysis for combining multiple retrieval sources
9625,a relational representation for procedural task knowledge
9626,semantic wiki aided business process specification
9627,a graphical query language for mobile information systems
9628,concurrency control by pre ordering entities in databases with multi versioned entities
9629,discriminative structure and parameter learning for markov logic networks
9630,introducing the fuzzy paradigm using prolog
9631,the utility of linguistic rules in opinion mining
9632,emphasizing the process in delivering cs 1
9633,finding frequent items in probabilistic data
9634,incorporating place name extents into geo ir ranking
9635,on the storage and retrieval of continuous media data
9636,real time evolution of neural networks in the nero video game
9637,the simplification of retrieval requests generated by question answering systems
9638,on the integration of structure indexes and inverted lists
9639,reverse engineering of legacy code exposed
9640,a critical look at the tab benchmark for physical design tools
9641,a knowledge based subsystem for a natural language interface to a database that predicts and explains query failures
9642,minimum proof graphs and fastest cut first search heuristics
9643,user preference choices for complex question answering
9644,unsupervised query categorization using automatically built concept graphs
9645,integrating an intensive experience with communication skills development into a computer science course
9646,language acquisition coping with lexical gaps
9647,visual understanding of hybrid circuits via procedural models
9648,detecting anomalous records in categorical datasets
9649,performance evaluation of grid based multi attibute record declustering methods
9650,how to deal with deviations during process model enactment
9651,two phase commit optimizations and tradeoffs in the commercial environment
9652,register allocation by puzzle solving
9653,iterated belief change a transition system approach
9654,design components towards software composition at the design level
9655,serializability in object oriented database systems
9656,continuous queries over data streams
9657,complete and accurate clone detection in graph based models
9658,transformation based spatial join
9659,a new method for compiler code generation
9660,on the mechanization of abductive logic
9661,discovering complex matchings across web query interfaces a correlation mining approach
9662,using java and corba for implementing internet databases
9663,antonymy and conceptual vectors
9664,nemofinder dissecting genome wide protein protein interactions with meso scale network motifs
9665,the effect of restarts on the efficiency of clause learning
9666,graphdb modeling and querying graphs in databases
9667,a classification method for japanese signs using manual motion descriptions
9668,incremental restructuring of relational schemas
9669,multi platform user interface construction a challenge for software engineering in the small
9670,degrees of separation multi dimensional separation of concerns
9671,disk read write optimizations and data integrity in transaction systems using write ahead logging
9672,semantical considerations on dialectical and practical commitments
9673,automatic geotagging of russian web sites
9674,subject a directory driven system for organizing and accessing large statistical databases
9675,streamed learning one pass svms
9676,shape analysis for mobile ambients
9677,a dependence maximization view of clustering
9678,rethinking email message and people search
9679,a comparison of windowless and window based computational association measures as predictors of syntagmatic human associations
9680,serf integrating human recommendations with search
9681,automated generation of context aware tests
9682,quantitative evaluation of passage retrieval algorithms for question answering
9683,lexical chains for question answering
9684,diversifying web search results
9685,topic detection based on dialogue history
9686,a timed petri net model for fine grain loop scheduling
9687,the secret life of bugs going past the errors and omissions in software repositories
9688,behavioral analysis of software architectures using ltsa
9689,hybrid methods for pos guessing of chinese unknown words
9690,efficient information retrieval in mobile peer to peer networks
9691,a discussion format for computer ethics
9692,knowledge acquisition from texts using an automatic clustering method based on noun modifier relationship
9693,answer sets for logic programs with arbitrary abstract constraint atoms
9694,contaminated garbage collection
9695,augmenting concept languages by transitive closure of roles an alternative to terminological cycles
9696,blas an efficient xpath processing system
9697,using assembly language to teach concepts in the introductory course
9698,sqlxml and the sqlx informal group of companies
9699,abstract branching for quantified formulas
9700,derivation of efficient dag marking algorithms
9701,detection of conflicting functional requirements in a use case driven approach a static analysis technique based on graph transformation
9702,the cluster hypothesis revisited
9703,the c a t framework in eurotra a theoretically committed notation for mt
9704,protein identification as an information retrieval problem
9705,scalable summary based retrieval in p2p networks
9706,svm based generalized multiple instance learning via approximate box counting
9707,linguistic bases for machine translation
9708,online outlier detection in sensor data using non parametric models
9709,new tpc benchmarks for decision support and web commerce
9710,an application of least squares fit mapping to text information retrieval
9711,queries constraints updates and transactions within a logic based language
9712,chart based transfer rule application in machine translation
9713,an analysis of laplacian methods for value function approximation in mdps
9714,a new kind of finite state automaton register vector grammar
9715,internet security and intrusion detection
9716,energy efficient indexing on air
9717,view learning for statistical relational learning with an application to mammography
9718,index compression vs retrieval time of inverted files for xml documents
9719,applying update streams in a soft real time database system
9720,using knowledge to isolate search in route finding
9721,a syntactic approach to eta equality in type theory
9722,on global multidatabase query optimization
9723,modeling temporal primitives back to basics
9724,an integrated system for morphological analysis of the slovene language
9725,predictors of customer perceived software quality
9726,analysis of titles and readers for title generation centered on the readers
9727,caching constrained mobile data
9728,tools a unifying approach to object oriented language interpretation
9729,c a language for high level efficient and machine independent dynamic code generation
9730,a grammar based approach to a grammar checking of free word order languages
9731,experiments with b tree reorganization
9732,role migration and advancement processes in ossd projects a comparative case study
9733,using shared virtual memory for parallel join processing
9734,ldiff an enhanced line differencing tool
9735,dynamic restructuring in an experimental operating system
9736,a methodology of application program analysis and conversion based on database semantics
9737,activity recognition from accelerometer data
9738,behavior based web page evaluation
9739,the role of asynchronous discussions in increasing the effectiveness of remote synchronous requirements negotiations
9740,dynamic buffer allocation in video on demand systems
9741,representing conditional independence using decision trees
9742,on the formalization of invariant mappings for metaphor interpretation
9743,monte carlo simulation balancing
9744,the role of testing methodologies in open systems standards a posix experience report
9745,an initial study of overheads of eddies
9746,challenge to artificial intelligence programming problems to be solved
9747,test first java concurrency for the classroom
9748,behavioral profiles for advanced email features
9749,semantic compression and pattern extraction with fascicles
9750,towards synthesizing optimal coordination modules for distributed agents
9751,interfaces first and foremost with java
9752,effect of system dynamics on coupling architectures for transaction processing
9753,metonymy and metaphor whats the difference
9754,efficient use of robots in the undergraduate curriculum
9755,query workload aware overlay construction using histograms
9756,storage management for knowledge bases
9757,independence and commitment assumptions for rapid training and execution of rule based pos taggers
9758,multi view local learning
9759,a laboratory for building computers
9760,predator an or dbms with enhanced data types
9761,interprocedural constant propagation a study of jump function implementations
9762,smdp homomorphisms an algebraic approach to abstraction in semi markov decision processes
9763,architecture dependent operating system project sequence
9764,systematic design of program transformation frameworks by abstract interpretation
9765,fast parallel similarity search in multimedia databases
9766,an effective layout adaptation technique for a graphical modeling tool
9767,software test program a software residency experience
9768,dynamic programming for partially observable stochastic games
9769,hierarchical prefix cubes for range sum queries
9770,asknet automated semantic knowledge network
9771,computing circumscription
9772,a framework for communication planning on mobile devices
9773,cross language information retrieval with the umls metathesaurus
9774,developing oral communication skills of computer science undergraduates
9775,integrating xml into a database systems course
9776,integrating triggers and declarative constraints in sql database sytems
9777,the distribution of pagerank follows a power law only for particular values of the damping factor
9778,reducing indeterminism in consultation a cognitive model of userlibrarian interactions
9779,inverse circumscription
9780,spectral learning
9781,failure handling for transaction hierarchies
9782,a competition based explanation of syntactic attachment preferences and garden path phenomena
9783,nesta nasa engineering shuttle telemetry agent
9784,high speed on line backup when using logical log operations
9785,specifying the correctness of binding time analysis
9786,temporal reasoning and termination of programs
9787,on reversing the generation process in optimality theory
9788,broadcast disks data management for asymmetric communications environments
9789,the problem of knowledge decoupling in software development projects
9790,efficient mining of max frequent patterns in a generalized environment
9791,code placement for improving dynamic branch prediction accuracy
9792,parametric analysis of real time embedded systems with abstract approximation interpretation
9793,segment based proxy caching of multimedia streams
9794,database support for species extraction from the biosystematics literature a feasibility demonstration
9795,randomization tests for distinguishing social influence and homophily effects
9796,explanation based failure recovery
9797,using coding to support data resiliency in distributed systems
9798,automatic semantic classification for chinese unknown compound nouns
9799,beyond document similarity understanding value based search and browsing technologies
9800,test a model driven application shell
9801,software variability management
9802,ofs an integrated form management system
9803,towards increasing the compatibility of student pair programmers
9804,using games in introductory courses tips from the trenches
9805,on representing incomplete information in a relational data base
9806,a deductive capability for data management
9807,multi armed bandit problems with dependent arms
9808,making mind and machine meet a study of combining cognitive and algorithmic relevance feedback
9809,a predictive metric based on discriminant statistical analysis
9810,why current ir engines fail
9811,dde from dewey to a fully dynamic xml labeling scheme
9812,computational neurolinguistics   what is it all about
9813,the powerset algebra as a result of adding programming constructs to the nested relational algebra
9814,tina ace an environment for specifying developing and generating tina services
9815,parsing
9816,learning accurate compact and interpretable tree annotation
9817,using odp metadata to personalize search
9818,image annotation using search and mining technologies
9819,the autonomous sciencecraft experiment onboard the eo 1 spacecraft
9820,vp ellipsis and contextual interpretation
9821,large scale induction and evaluation of lexical resources from the penn ii treebank
9822,empirical bayes screening for multi item associations
9823,sense classification of verbal polysemy based on bilingual classclass association
9824,approximating owl dl ontologies
9825,componential set based analysis
9826,using randomized response techniques for privacy preserving data mining
9827,n th order ergodic multigram hmm for modeling of languages without marked word boundaries
9828,bloom histogram path selectivity estimation for xml data with updates
9829,resolving the tension between integrity and security using a theorem prover
9830,function based classification from 3d data via generic and symbolic models
9831,taxonomies by the numbers building high performance taxonomies
9832,schema driven customization of web services
9833,reducing nondeterminism while specializing logic programs
9834,learning routing queries in a query zone
9835,automatic acquisition of context specific lexical paraphrases
9836,a lexicon of distributed noun representations constructed by taxonomic traversal
9837,the software engineering capstone structure and tradeoffs
9838,collocation extraction using monolingual word alignment method
9839,binding propagation in disjunctive databases
9840,lexequal multilexical matching operator in sql
9841,finding similar files in large document repositories
9842,automatic generation of concise summaries of spoken dialogues in unrestricted domains
9843,towards runtime behavior adaptation for embodied characters
9844,automating the detection of reusable parts in existing software
9845,experience efficient learning in associative bandit problems
9846,a scheme for agent collaboration in open multiagent environments
9847,semantics of complex sentences in japanese
9848,optimizing programs over the constructive reals
9849,the more the merrier multi party negotiation with virtual humans
9850,deleted tuples are useful when updating through universal scheme interfaces
9851,a mini course on concurrency
9852,semantic text classification of disease reporting
9853,the reflexive cham and the join calculus
9854,efficient learning algorithms for changing environments
9855,continuous testing in eclipse
9856,using wikipedia to bootstrap open information extraction
9857,towards graph containment search and indexing
9858,just in time contextual advertising
9859,cat and mouse content delivery tradeoffs in web access
9860,mining spatial object associations for scientific data
9861,composing and optimizing data providing web services
9862,the demaq system declarative development of distributed applications
9863,approximate join processing over data streams
9864,learning to link with wikipedia
9865,using statistical testing in the evaluation of retrieval experiments
9866,relevant context inference
9867,orion 20 native support for uncertain data
9868,expressing quantifier scope in french generation
9869,efficient columnar storage in b trees
9870,a sparse covariance function for exact gaussian process inference in large datasets
9871,on the complexity of flow sensitive dataflow analyses
9872,unifying collaborative and content based filtering
9873,time modeling in office information systems
9874,music structure based vector space retrieval
9875,pareto optimal linear classification
9876,learning user preferences for sets of objects
9877,a graph based framework for relation propagation and its application to multi label learning
9878,maintaining xpath views in loosely coupled systems
9879,teaching compiler construction and language design making the case for unusual compiler projects with postscript as the target language
9880,transferring multi device localization models using latent multi task learning
9881,videoreach an online video recommendation system
9882,sequential sampling procedures for query size estimation
9883,sigma a framework for image understanding   integration of bottom up and top down analysis
9884,requirements for multimedia document enrichment
9885,generating useful network based features for analyzing social networks
9886,inducing information extraction systems for new languages via cross language projection
9887,dynamically checking ownership policies in concurrent cc programs
9888,communication efficient distributed monitoring of thresholded counts
9889,knowledge mining from textual sources
9890,static load classification for improving the value predictability of data cache misses
9891,quantifying information and contradiction in propositional logic through test actions
9892,respect my authority hits without hyperlinks utilizing cluster based language models
9893,compositional dynamic test generation
9894,improved histograms for selectivity estimation of range predicates
9895,verification and change impact analysis of access control policies
9896,combining multiple classifiers for text categorization
9897,learning with support vector machines for query by multiple examples
9898,synthesis a tool for automatically assembling correct and distributed component based systems
9899,dckr   knowledge representation in prolog and its application to natural language processing
9900,tracking down software bugs using automatic anomaly detection
9901,using three way data for word sense discrimination
9902,glacier a query to hardware compiler
9903,on string classification in data streams
9904,sequential conditional generalized iterative scaling
9905,choosing the word most typical in context using a lexical co occurrence network
9906,parameterized compilability
9907,the incomplete database
9908,a phonological knowledge base system using unification based formalism   a case study of korean phonology
9909,a block and actions generator as an alternative to a simulator for collecting architecture measurements
9910,efficient hpsg parsing with supertagging and cfg filtering
9911,a competition based connectionist model for information retrieval using a merged thesaurus
9912,are many reactive agents better than a few deliberative ones
9913,a model of information retrieval based on a terminological logic
9914,querying database knowledge
9915,hierarchical plan merging with application to process planning
9916,using anchor texts with their hyperlink structure for web search
9917,an expert lexicon approach to identifying english phrasal verbs
9918,the implications of paraconsistency
9919,searchers and searchers differences between the most and least consistent searchers
9920,precise typing of abstract data type specifications
9921,selective user interaction
9922,symbolic programming analysis in almost linear time
9923,a semantic approach to usability in relational database systems
9924,named entity transliteration with comparable corpora
9925,bookmark hierarchies and collaborative recommendation
9926,sound and efficient non monotonic inference
9927,on getting some answers quickly and perhaps more later
9928,shortest path discovery problems a framework algorithms and experimental results
9929,what is the use of abstract data types
9930,testing skills and knowledge introducing a laboratory exam in cs1
9931,generic schema matching with cupid
9932,semi supervised learning for semantic relation classification using stratified sampling strategy
9933,efficient bandit algorithms for online multiclass prediction
9934,reducing noc energy consumption through compiler directed channel voltage scaling
9935,topical trustrank using topicality to combat web spam
9936,an efficient scheme for providing high availability
9937,bottleneck identification using process chronologies
9938,means clustering via principal component analysis
9939,developing a flexible spoken dialog system using simulation
9940,the coming of age of software architecture research
9941,a practical classification of multiword expressions
9942,teaching computer graphics without raster level algorithms
9943,java without the coffee breaks a nonintrusive multiprocessor garbage collector
9944,generalizing inconsistency learning for constraint satisfaction
9945,production programming in the classroom
9946,towards a complete classification of tractability in allens algebra
9947,improved string matching under noisy channel conditions
9948,an ontology for internal and external business processes
9949,query performance prediction in web search environments
9950,focused real time dynamic programming for mdps squeezing more out of a heuristic
9951,compressing sql workloads
9952,generalised fictitious play for a continuum of anonymous players
9953,ficsr eedback based nonistency esolution and query processing on misaligned data sources
9954,model checking of real time systems a telecommunications application experience report
9955,a random walk on the red carpet rating movies with user reviews and pagerank
9956,dynamic pipeline scheduling for improving interactive query performance
9957,average gain ratio a simple retrieval performance measure for evaluation with multiple relevance levels
9958,critical database technologies for high energy physics
9959,entirely declarative sensor network systems
9960,extracting semantic clusters from the alignment of definitions
9961,self organizing schema mappings in the gridvine peer data management system
9962,planning with loops
9963,the group paradigm for concurrency control protocols
9964,transaction workload evaluation in the codasyl database environment
9965,improving web search relevance with semantic features
9966,knowledge discovery of semantic relationships between words using nonparametric bayesian graph model
9967,on the feasibility of multi site web search engines
9968,algebraic manipulation of scientific datasets
9969,optimizing queries across diverse data sources
9970,inference with the universum
9971,from n grams to collocations an evaluation of xtract
9972,a semantic model of types and machine instuctions for proof carrying code
9973,an event condition action language for xml
9974,ofcourse web content discovery classification and information extraction for online course materials
9975,fido a cache that learns to fetch
9976,a general framework for reasoning about inconsistency
9977,a framework for identifying textual redundancy
9978,soat a semi automatic domain ontology acquisition tool from chinese corpus
9979,building a filtering test collection for trec 2002
9980,on underspecified processing of dynamic semantics
9981,loss minimization in parse reranking
9982,two way translators based on attribute grammar inversion
9983,using learned policies in heuristic search planning
9984,experiments on quality evaluation of embedded software in japan robot software design contest
9985,robust space transformations for distance based operations
9986,simple translation of goal directed evaluation
9987,fast effective code generation in a just in time java compiler
9988,mining the peanut gallery opinion extraction and semantic classification of product reviews
9989,intra assessor consistency in question answering
9990,k relevance a spectrum of relevance for data sources impacting a query
9991,boosting sex identification performance
9992,textual expertise in word experts an approach to text parsing based on topiccomment monitoring
9993,genre identification and goal focused summarization
9994,bulk loading into an oodb a performance study
9995,integrity maintenance in object oriented databases
9996,a dependency based word subsequence kernel
9997,an improved error model for noisy channel spelling correction
9998,heuristic search in infinite state spaces guided by lyapunov analysis
9999,safe commit analysis to facilitate team software development
10000,a resolution theorem for algebraic domains
10001,a mfom learning approach to robust multiclass multi label text categorization
10002,experiments in german noun chunking
10003,systems biology models and concurrency
10004,cooperation between transfer and analysis in example based framework
10005,efficient search engine measurements
10006,stochastic discourse modeling in spoken dialogue systems using semantic dependency graphs
10007,smoothing clickthrough data for web search ranking
10008,automating metadata generation the simple indexing interface
10009,clonetracker tool support for code clone management
10010,a flexible unsupervised pp attachment method using semantic information
10011,efficiently incorporating user feedback into information extraction and integration programs
10012,fast spatial co location mining without cliqueness checking
10013,high precision treebanking blazing useful trees using pos information
10014,qualitative csp finite csp and sat comparing methods for qualitative constraint based reasoning
10015,supervised learning from multiple experts whom to trust when everyone lies a bit
10016,a nested relational approach to processing sql subqueries
10017,distributed query evaluation with performance guarantees
10018,combining bidirectional translation and synonymy for cross language information retrieval
10019,benchmarking queries over trees learning the hard truth the hard way
10020,eager aggregation and lazy aggregation
10021,turning lectures into comic books using linguistically salient gestures
10022,combining partitions by probabilistic label aggregation
10023,cheshire3 retrieving from tera scale grid based digital libraries
10024,learning meronyms from biomedical text
10025,effective clustering of objects stored by linear hashing
10026,multi resolution disambiguation of term occurrences
10027,contextserv a platform for rapid and flexible development of context aware web services
10028,maintaining data privacy in association rule mining
10029,corpus based lexical choice in natural language generation
10030,extendeing a relational database with deferred referential integrity checking and intelligent joins
10031,combining keyword search and forms for ad hoc querying of databases
10032,a fault model and mutation testing of access control policies
10033,synthesizing least fixed point queries into non recursive iterative programs
10034,syllogistic reasoning as a basis for combination of evidence in expert systems
10035,the design of a history of computing course with a unique perspective
10036,sort merge join an idea whose time hash passed
10037,an integrated discriminative probabilistic approach to information extraction
10038,acquiring schemata through understanding and generalizing plans
10039,threads how to restructure a computer science curriculum for a flat world
10040,the automatic creation of lexical entries for a multilingual mt system
10041,generating and solving logic puzzles through constraint satisfaction
10042,suppressing model overfitting in mining concept drifting data streams
10043,using scientific experiments in early computer science laboratories
10044,a methodology for terminology based knowledge acquisition and integration
10045,the impact of computer aided software engineering on student performance
10046,sentiment analysis of conditional sentences
10047,automatic method refactoring using weighted dependence graphs
10048,exploiting statistics on query expressions for optimization
10049,visual a graphical icon based query language
10050,efficient and effective metasearch for text databases incorporating linkages among documents
10051,revealing collection structure through information access interfaces
10052,implementation aspects of an object oriented dbms
10053,exploiting discourse structure for spoken dialogue performance analysis
10054,collections of objects in sql3
10055,entropy rate constancy in text
10056,devise integrated querying and visualization of large datasets
10057,conceptual modeling through linguistic analysis using lida
10058,feature extraction via generalized uncorrelated linear discriminant analysis
10059,resolving semantic heterogeneity through the explicit representation of data model semantics
10060,robust solutions for constraint satisfaction and optimization
10061,reverse if conversion
10062,an efficient algorithm for mining association rules in large databases
10063,dynamic verification of trust in distributed open systems
10064,web scale extraction of structured data
10065,a network organization used for document retrieval
10066,annotation of urls more than the sum of parts
10067,a two step hierarchical algorithm for model based diagnosis
10068,the indiana center for database systems at purdue university
10069,the first programming paradigm and language dilemma
10070,clustering and exploring search results using timeline constructions
10071,generality and equivalence relations in default logic
10072,system issues in parallel sorting for database systems
10073,dual search in permutation state spaces
10074,on line processing of compacted relations
10075,retrieving software objects in an example based programming environment
10076,a hybrid approach to convoy movement planning in an urban city
10077,a componentized architecture for dynamic electronic markets
10078,the computing ontology project the computing education application
10079,prefix querying an approach for effective subsequence matching under time warping in sequence databases
10080,kfoil learning simple relational kernels
10081,computer aided design of software systems
10082,environment classifiers
10083,high contention in a stock trading database a case study
10084,through the looking glass teaching cs0 with alice
10085,an optimizing prolog front end to a relational query system
10086,relational distance based collaborative filtering
10087,a simple and efficient estimation method for stream expression cardinalities
10088,sense the physical walkthrough the virtual manage the co existing spaces a database perspective
10089,on bootstrapping local search with trail markers
10090,fast maximum margin matrix factorization for collaborative prediction
10091,creating efficient systems for object oriented languages
10092,dynamically quantized spaces for focusing the hough transform
10093,recursive data models for non conventional database applications
10094,automatic identification of quasi experimental designs for discovering causal knowledge
10095,cutex a system for extracting data from text tables
10096,scheduling of page fetches in join operations
10097,an ensemble technique for stable learners with performance bounds
10098,the trec like evaluation of music ir systems
10099,parallel program correctness through refinement
10100,explanation based learning for image understanding
10101,derived semantics for some programming language constructs
10102,planning reference choices for argumentative texts
10103,making lemonade exploring the bright side of large lecture classes
10104,retrieval based on user behaviour
10105,bayesian extreme components analysis
10106,translation enhancement a new relevance feedback method for cross language information retrieval
10107,fuzzy functional dependencies in fuzzy relations
10108,revisiting output coding for sequential supervised learning
10109,tag based object similarity computation using term space dimension reduction
10110,refining term weights of documents using term dependencies
10111,incremental schema matching
10112,efficient execution of joins in a star schema
10113,db2 design advisor integrated automatic physical database design
10114,understanding requirements for computer aided healthcare workflows experiences and challenges
10115,evaluation of signature files as set access facilities in oodbs
10116,information theoretic regularization for semi supervised boosting
10117,options in physical database design
10118,enhanced word clustering for hierarchical text classification
10119,dr prolog a system for reasoning with rules and ontologies on the semantic web
10120,linear clustering of objects with multiple atributes
10121,randomized metric induction and evolutionary conceptual clustering for semantic knowledge bases
10122,tools for composite web services a short overview
10123,generic text summarization using relevance measure and latent semantic analysis
10124,z rays divide arrays and conquer speed and flexibility
10125,computing optimal subsets
10126,approximating optimal policies for partially observable stochastic domains
10127,automatic detection of syllable boundaries combining the advantages of treebank and bracketed corpora training
10128,natural joins in relational databases with indefinite and maybe information
